"","search","maxDepth","duration","odbaMean","bottomPcnt","bathy","diveRatio","shoreDist","slope","terrainRugg","rugosity"
"1","0",-2.162768687,167.14,0.049952495,0.303518009,-2.2876699,0.945402432,0.005545382,89.9383011,0.0927363,1076.51001
"2","0",-1.769506882,22.27,0.197466796,0.552312528,-2.2750599,0.777784744,0.005593605,89.9400024,0.0958941,1101.609985
"3","0",-1.988875902,79.41,0.10055052,0.533434076,-2.4083099,0.82583886,0.005849765,89.9498978,0.0792795,1244.359985
"4","0",-4.193489881,431.29,0.068984151,0.490180621,-3.8148401,1,0.007211199,89.9285965,0.0099365,825.9119873
"5","0",-4.612912269,384.48,0.047808234,0.259051186,-4.6205401,0.998349147,0.00900078,89.8900986,0.378823,839.0549927
"6","0",-3.593712868,485.96,0.045469453,0.339554696,-3.4680901,1,0.010048909,89.8483963,0.57361,519.835022
"7","0",-2.827922715,265.53,0.03715064,0.280947539,-4.1940799,0.674265341,0.011030444,89.7931976,0.647007,707.401001
"8","0",-3.919690354,360.99,0.071657974,0.910108313,-3.58582,1,0.011650857,89.8539963,0.56797,794.2910156
"9","0",-3.979935359,458.18,0.104487071,0.747260902,-3.7934101,1,0.012162571,89.8720016,0.655431,832.4810181
"10","0",-1.558018382,51.77,0.037657272,0.480780375,-2.6993899,0.577174265,0.0126771,89.9121017,0.359874,1169.619995
"11","0",-1.883283684,19.82,0.051475713,0.277497477,-3.4837401,0.540592475,0.013779006,89.9522018,0.0274129,1326.589966
"12","0",-5.376352183,303.21,0.060482904,0.444213581,-3.7533,1,0.013986612,89.9574966,0.0141352,1419.119995
"13","0",-6.679151114,565.91,0.077099617,0.919086074,-4.7041101,1,0.014771323,89.9580994,0.0042183,1365.930054
"14","1",-9.141247191,753.26,0.060751907,0.582879749,-6.5430698,1,0.015826409,89.9662018,0.0072289,1692.550049
"15","1",-10.10764129,645.85,0.066999302,0.956615313,-8.8463202,1,0.017259214,89.9554977,0.0101463,1306.880005
"16","1",-12.62498718,603.17,0.089534657,0.914020923,-11.8802004,1,0.019666874,89.9292984,0.044006,893.2849731
"17","1",-16.41734502,234.4,0.169891092,0.831783276,-14.7426996,1,0.02227768,89.9817963,0.0127729,3195.23999
"18","1",-17.15994075,206.32,0.150886861,0.844804188,-17.2838993,0.992828091,0.023919545,89.9753036,0.0303439,2286.590088
"19","1",-19.51133449,477.42,0.115229046,0.903753508,-19.2024994,1,0.026045704,89.9337006,0.0256796,871.7789917
"20","1",-35.65344412,673.97,0.106639263,0.226122824,-18.9230003,1,0.02868838,89.8343964,0.657184,580.4619751
"21","1",-35.35080485,723.97,0.109408414,0.552191389,-19.6732006,1,0.030917336,89.9703979,0.0182127,1891.959961
"22","1",-31.25652245,632.93,0.197834406,0.85679301,-24.0674,1,0.032012147,0,0,0
"23","1",-30.43428522,599.45,0.141699521,0.890232713,-22.9148006,1,0.031734506,0,0,0
"24","1",-26.17216394,715.23,0.120466397,0.945038659,-22.4990997,1,0.031449855,89.9835968,0.0017489,3378.899902
"25","1",-35.72581863,556.93,0.177480849,0.807731672,-21.9104004,1,0.031184692,89.9816971,0.015899,2985.27002
"26","1",-31.86500271,430.42,0.179722341,0.869243994,-21.4396992,1,0.03097587,89.9749985,0.128549,3499.209961
"27","1",-28.96117677,694.4,0.109891125,0.935757488,-21.0219994,1,0.030754713,89.9748993,0.259123,2280.389893
"28","1",-28.9462439,551.99,0.191979591,0.902425769,-20.7297993,1,0.030380809,89.9779968,0.217845,2384.149902
"29","1",-44.03455689,597.79,0.128873518,0.524649124,-20.2227001,1,0.030021599,0,0,0
"30","1",-27.76856007,687.87,0.110386708,0.657987701,-20.0620995,1,0.029732458,89.9747009,0.346647,3256.149902
"31","1",-27.6767761,661.36,0.094348248,0.515453006,-20.5636005,1,0.030172661,0,0,0
"32","1",-26.31334743,547.76,0.132279337,0.918960859,-22.1100998,1,0.031179519,89.9822006,0.0089063,3767.780029
"33","1",-33.43707809,652.46,0.158703609,0.923888054,-23.6212997,1,0.031873991,89.9853973,0.002897,2422.699951
"34","1",-30.57985003,395.74,0.228123495,0.394274018,-24.0585995,1,0.032020908,0,0,0
"35","1",-24.28295486,539.08,0.200366514,0.928878831,-22.6464996,1,0.031701819,89.9860001,0.0033091,3695.379883
"36","1",-25.0201089,493.33,0.184882758,0.907120994,-23.5494995,1,0.03187703,0,0,0
"37","1",-30.32454538,554.63,0.132304735,0.727800516,-25.1093006,1,0.032072795,0,0,0
"38","1",-48.78302758,520.88,0.131958868,0.224984641,-35.9877014,1,0.032336857,0,0,0
"39","1",-41.66323033,450.61,0.071655915,0.152127117,-51.8188019,0.804017631,0.032119614,89.9963989,0.0033313,10042.09961
"40","0",-22.72656703,422.65,0.064722033,0.196238022,-54.5008011,0.4169951,0.031134511,0,0,0
"41","1",-16.84942371,499.81,0.058435468,0.385006302,-62.573101,0.26927583,0.030358712,0,0,0
"42","0",-50.21308969,508.67,0.062047979,0.580022411,-65.1986008,0.77015594,0.02968341,0,0,0
"43","1",-49.87960295,423.26,0.107397002,0.597032557,-67.6126022,0.73772642,0.029094304,0,0,0
"44","1",-14.07246146,39.98,0.295084447,0.34192096,-67.4646988,0.208589999,0.028660656,0,0,0
"45","0",-2.356143368,11.4,0.275688785,0.516666667,-59.5826988,0.039544086,0.027877864,0,0,0
"46","1",-67.20187108,529.57,0.104880048,0.530770248,-49.467701,1,0.026654424,89.9878998,0.0025075,4455.359863
"47","1",-49.77318886,638.64,0.135724161,0.374420644,-36.0675011,1,0.024555919,89.9924011,0.021127,9399.200195
"48","1",-35.66577488,593.81,0.132395034,0.662821441,-30.0042,1,0.02271326,0,0,0
"49","0",-30.22114868,570.65,0.101061383,0.842407781,-27.3222008,1,0.021438266,0,0,0
"50","1",-24.65992708,583.1,0.1082893,0.903189847,-27.1534004,0.908170863,0.019883858,89.9905014,0.0052337,6758.02002
"51","1",-21.41504491,518.38,0.12202149,0.849724141,-27.0851994,0.790654874,0.018429141,89.9946976,0.0012721,22416.40039
"52","1",-25.6704221,515.74,0.106008392,0.85446155,-28.2693005,0.908067113,0.017172165,0,0,0
"53","1",-36.64359893,582.62,0.078736214,0.829631664,-27.8806992,1,0.016844094,89.9935989,0.002825,5318.430176
"54","0",-40.94161648,553.51,0.049670457,0.71236292,-33.5213013,1,0.017125956,0,0,0
"55","1",-35.84069765,583.85,0.041017378,0.834683566,-31.0587997,1,0.017153367,0,0,0
"56","1",-31.92991543,694.27,0.033719443,0.900615034,-29.7889996,1,0.017146345,0,0,0
"57","1",-30.81621256,697.66,0.041112402,0.883338589,-27.6271,1,0.017029547,89.9899979,0.006859,6736.759766
"58","1",-27.81115984,750.55,0.040972631,0.906495237,-26.5440006,1,0.016807582,89.9858017,0.0045302,3691.25
"59","0",-28.00027472,729.71,0.041853392,0.911046854,-26.3619003,1,0.016721654,0,0,0
"60","1",-28.12634984,665.63,0.046343343,0.889788621,-26.3448009,1,0.016753237,89.981102,0.0044763,2769.75
"61","1",-26.33300798,690.05,0.038259852,0.891080356,-25.1030006,1,0.016532375,89.9798965,0.0041419,2784.01001
"62","1",-23.52765155,712.92,0.072352107,0.903102732,-21.5827999,1,0.015765443,0,0,0
"63","1",-20.15149745,280.5,0.163192803,0.737112299,-16.3463993,1,0.015061146,89.9899979,0.006578,6718.859863
"64","0",-1.956429984,8.82,0.556186601,0.758503401,-16.7509003,0.116795512,0.014761526,89.9917984,0.0086032,8441.950195
"65","1",-20.43692627,80.26,0.208998832,0.49015699,-16.9118004,1,0.014720299,89.9917984,0.0084755,9114.280273
"66","1",-20.28364212,235.26,0.355552171,0.68303154,-17.2642002,1,0.014630052,89.9918976,0.0070842,8751.410156
"67","0",-2.051465661,11.84,0.654051745,0.731418919,-17.3115997,0.118502374,0.014580634,0,0,0
"68","0",-4.113532553,15.86,0.342249665,0.306431274,-17.3129005,0.237599272,0.014571746,0,0,0
"69","0",-1.560068073,5.46,0.45785353,0.912087912,-17.3099003,0.090125769,0.014556127,0,0,0
"70","0",-1.59073981,8.23,0.425195692,0.594167679,-17.3082008,0.091906711,0.01455214,0,0,0
"71","1",-20.76823797,583.35,0.104140348,0.924282163,-18.3691006,1,0.014607795,0,0,0
"72","1",-24.82885294,639.83,0.094349777,0.75870153,-22.9451008,1,0.015524752,89.9803009,0.007222,3053.360107
"73","1",-27.87603403,765.56,0.033995362,0.876717697,-26.8458996,1,0.017154815,89.9770966,0.0034024,2639.959961
"74","0",-28.62910999,772.14,0.034458886,0.837879141,-27.9827003,1,0.018056428,89.9761963,0.0065076,1862.930054
"75","1",-28.83611778,732.24,0.045328411,0.884996722,-27.5823994,1,0.018433715,89.9793015,0.017632,2808.399902
"76","1",-28.79586003,719.92,0.04395721,0.832356373,-27.3924999,1,0.01844085,89.9781036,0.0165548,3098.25
"77","1",-28.04813407,731.14,0.038252137,0.854911508,-27.1096001,1,0.018290436,89.9766006,0.007828,2607.669922
"78","0",-26.54036968,643.52,0.036928046,0.828210467,-26.0648994,1,0.017896125,89.9738007,0.000397,1902.689941
"79","0",-25.65758516,695.67,0.040611859,0.88274613,-24.9475994,1,0.017425801,89.9702988,0.0024879,1983.800049
"80","1",-23.91785463,612.85,0.049136005,0.860096272,-22.9286003,1,0.016358861,0,0,0
"81","1",-17.68191086,593.07,0.060127347,0.611631005,-13.2306004,1,0.014543575,89.9842987,0.0158841,2363.959961
"82","1",-11.39205338,592.38,0.058646497,0.946419528,-11.2953997,1,0.013271163,89.9044037,0.0499463,654.6079712
"83","1",-11.68524459,434.03,0.092316866,0.864871092,-10.9422998,1,0.012344691,89.8727036,0.0301517,507.2290039
"84","1",-11.04895956,475.21,0.077633267,0.923318112,-10.3250999,1,0.0111243,89.9552994,0.0213007,1339.170044
"85","1",-10.85558304,419.2,0.099012757,0.607562023,-7.98138,1,0.009968231,89.9756012,0.0054893,2260.370117
"86","1",-7.207017494,281.01,0.112693918,0.487527134,-6.3120699,1,0.008996795,89.7222977,0.515382,1041.48999
"87","1",-6.397453713,441.94,0.094192768,0.902950627,-6.3143802,1,0.007758569,89.9375,0.206866,1052.140015
"88","1",-6.656397764,370.49,0.07412707,0.919619963,-4.9517698,1,0.006315283,89.963501,0.104625,1643.130005
"89","0",-4.4728509,270.25,0.047538562,0.413580019,-4.62818,0.966438406,0.005473657,89.9599991,0.144576,1786.76001
"90","1",-5.730920009,412.12,0.086543744,0.83060759,-5.5914402,1,0.004824269,89.9621964,0.502673,1822.180054
"91","0",-5.626728993,417.47,0.082510604,0.90856828,-5.7150302,0.984549302,0.004400113,89.9382019,0.625926,1180.75
"92","1",-4.961893833,345.64,0.078171298,0.84200324,-5.4214802,0.915228618,0.004423213,89.9529037,0.383964,1298.699951
"93","1",-4.774678513,350.71,0.078700584,0.449117504,-4.7094202,1,0.004698708,89.9701004,0.0417076,1690.439941
"94","0",-3.19149154,147.8,0.076341301,0.715426252,-3.7908001,0.841904468,0.005056806,89.9686966,0.0460235,1787.209961
"95","0",-3.310357825,125,0.066072594,0.74072,-3.3568201,0.986158843,0.005433605,89.9588013,0.0494254,1478.969971
"96","0",-3.98736785,221.18,0.084532141,0.077448232,-2.9014101,1,0.006236098,89.911499,0.360612,995.8189697
"97","1",-7.480011132,293.73,0.125843414,0.505838695,-5.8240199,1,0.008153259,89.9745026,0.0123594,2206.810059
"98","0",-8.274176268,171.07,0.082746312,0.720406851,-8.9299498,0.926564701,0.009729297,89.9498978,0.0134008,1203.52002
"99","0",-11.58775625,386.67,0.080591755,0.495875036,-10.1788998,1,0.010729328,89.9554977,0.0654907,1544.800049
"100","1",-11.59484209,393.83,0.083139101,0.889444684,-10.5468998,1,0.011412466,89.9431,0.0690046,1234.829956
"101","1",-11.93636754,382.83,0.086925486,0.857691403,-10.7128,1,0.011976032,89.9095001,0.0676026,853.8120117
"102","1",-10.80662196,401.16,0.06605391,0.884983548,-10.5031996,1,0.012773806,89.8337021,0.120729,590.7940063
"103","1",-13.19331066,442.5,0.096222918,0.80420339,-12.0740995,1,0.013226849,89.9717026,0.445003,2749.629883
"104","1",-12.78875817,445.21,0.102160827,0.927247816,-11.9105997,1,0.013157158,89.9432983,0.385416,2432.540039
"105","1",-11.28294997,374.06,0.138162984,0.928995348,-10.6066999,1,0.013188038,89.9501038,0.0289023,1233.640015
"106","1",-11.29853052,401.48,0.094056448,0.907865896,-10.4617004,1,0.013440918,89.8739014,0.340431,557.9260254
"107","1",-10.03927591,403.77,0.111052129,0.939569557,-9.9552603,1,0.013870589,89.834198,0.666383,768.276001
"108","1",-15.06128716,348.97,0.090891351,0.344442216,-10.5236998,1,0.014545081,89.9449005,0.284863,1411.839966
"109","1",-18.02945029,464.34,0.0928014,0.871064306,-12.7153997,1,0.015357326,0,0,0
"110","1",-15.23339303,450.93,0.091442912,0.776949859,-12.9646997,1,0.015312673,89.9544983,0.0115269,1267.939941
"111","1",-12.92947049,440.9,0.110380714,0.935858471,-12.6211004,1,0.014281241,89.8727036,0.260221,571.8859863
"112","1",-15.72602872,509.92,0.119952043,0.941951679,-14.9225998,1,0.01317856,89.9673004,0.260007,1985.73999
"113","1",-14.8704057,464.84,0.161186401,0.935203511,-14.6032,1,0.012204106,89.9660034,0.0841123,1390.390015
"114","1",-14.38991785,370.34,0.096006372,0.906032295,-14.3935003,0.999751106,0.011861445,89.9539032,0.0172046,1306.689941
"115","1",-16.63449977,480.96,0.103320119,0.925877412,-14.8992996,1,0.012091412,89.9498978,0.0132801,1212.079956
"116","1",-16.61745845,447.31,0.153466297,0.920413136,-15.2671003,1,0.011373213,89.9750977,0.0553898,2765.459961
"117","1",-14.96648782,439.67,0.081498167,0.373393682,-9.7706499,1,0.009129137,89.9757996,0.0329831,1874.5
"118","0",-4.514217131,199.94,0.067179058,0.251775533,-2.1074901,1,0.00659595,89.953598,0.194618,1810.939941
"119","0",-3.47887366,290.68,0.071546238,0.319492225,-4.0236902,0.864597791,0.004143792,89.8824997,0.645702,1384.229981
"120","0",-2.866008667,161.37,0.071647017,0.58040528,-2.6183901,1,0.002068794,89.9253998,0.202946,922.0150146
"121","0",-2.687648449,44.72,0.074226192,0.546958855,-2.82407,0.951693283,0.00120176,0,0,0
"122","0",-1.543243824,14.5,0.059347818,0.835862069,-2.20684,0.699300277,0.001069011,89.9626999,0.0637433,2049.169922
"123","0",-2.72246573,354.65,0.042738563,0.697476385,-2.85221,0.954510969,0.001467923,89.9327011,0.234351,1504.119995
"124","0",-2.279435395,22.01,0.130848283,0.353475693,-2.4937799,0.914048347,0.002792121,89.8848038,0.479308,870.0889893
"125","0",-2.158317361,67.56,0.046385348,0.658229722,-2.57304,0.83881998,0.002942724,89.8911972,0.422695,810.7299805
"126","0",-3.444101637,392.19,0.036349915,0.080292715,-2.89241,1,0.00365186,89.9106979,0.237061,728.4229736
"127","0",-3.553534236,375.02,0.048237416,0.222761453,-3.3980401,1,0.004583966,89.8391037,0.600444,634.8829956
"128","0",-2.15481288,207.13,0.084187263,0.156616618,-3.16834,0.680107842,0.005463004,89.9287033,0.138066,1052.27002
"129","0",-2.056038857,195.26,0.067680525,0.406637304,-2.6624899,0.772224096,0.005824105,89.9542007,0.260664,1413.109985
"130","0",-4.813876496,341.8,0.061499041,0.250555881,-3.1726601,1,0.007015864,89.9774017,0.157557,2481.439941
"131","0",-10.87990998,533.33,0.053937931,0.368739805,-8.6382999,1,0.008844512,89.969101,0.0356805,2245.149902
"132","1",-18.74251538,672.53,0.082792401,0.516125675,-15.8299999,1,0.01198052,89.9617996,0.0666826,1658.099976
"133","0",-19.25339894,599.48,0.087480644,0.895659572,-19.5373993,0.985463758,0.015210587,89.9682999,0.281052,1765.02002
"134","1",-19.62332418,651.95,0.096035941,0.926543447,-17.1590996,1,0.018324518,89.842598,0.171449,437.4070129
"135","1",-24.86785195,531.87,0.11702021,0.85864967,-21.3276005,1,0.02107198,89.9787979,0.0016698,2604.370117
"136","1",-29.32699721,851.28,0.100444809,0.942768537,-26.3446999,1,0.02300332,89.9753036,0.0034682,2039.310059
"137","1",-28.51151083,592.91,0.137045829,0.880487764,-28.3910007,1,0.023941715,89.9665985,0.0494445,1690.550049
"138","1",-29.67006729,544.86,0.194574184,0.907976361,-28.8019009,1,0.024724138,89.9384003,0.0423567,1228.729981
"139","1",-29.88387057,614.44,0.107253654,0.905426079,-29.1359997,1,0.025462327,89.9626999,0.0287693,1560.530029
"140","1",-30.93637644,637.91,0.142929564,0.908498064,-29.8561001,1,0.025764024,89.9738007,0.0002415,2041.25
"141","1",-29.61012186,430.85,0.221848173,0.874086109,-29.5284004,1,0.025011895,89.9701996,0.0013414,1670.839966
"142","1",-30.99195646,538.12,0.148823303,0.910001487,-29.7840004,1,0.025275009,89.967598,0.0008011,1837.689941
"143","1",-34.92897025,572.97,0.158709314,0.891599909,-32.7233009,1,0.026868597,89.973999,0.0051691,2247.5
"144","1",-36.7510355,480.73,0.158706753,0.866349094,-35.9612007,1,0.028912331,89.9689026,0.005774,1639.420044
"145","1",-37.49271489,405.68,0.14628288,0.75793729,-36.9412003,1,0.030584179,89.9276962,0.0973506,892.190979
"146","1",-41.35618521,480.16,0.197106584,0.825558147,-35.7756996,1,0.031161354,89.8382034,0.237222,1271.819946
"147","1",-39.50248819,469.65,0.115356662,0.820291707,-35.7098999,1,0.030472336,89.9840012,0.04351,3817.27002
"148","1",-36.07941265,489.81,0.157267446,0.849941814,-32.5447006,1,0.028568513,89.9151001,0.42329,989.7670288
"149","1",-31.73009384,399.95,0.196736738,0.85455682,-31.6805,1,0.027016755,89.9493027,0.0088796,1182.579956
"150","1",-31.45662953,367.99,0.183518794,0.839424984,-30.6329002,1,0.026194582,89.9573975,0.0033197,1391.300049
"151","1",-30.68076731,496.42,0.147570553,0.853289553,-30.2383003,1,0.025355883,89.9731979,0.0007995,2346.879883
"152","1",-29.97322711,466.59,0.142760863,0.872671939,-28.3453007,1,0.023444902,89.9837036,0.0013657,2964.820068
"153","1",-25.05947227,327.51,0.194398909,0.819883362,-26.0489006,0.962016503,0.02198086,0,0,0
"154","1",-28.69511865,449.1,0.176337144,0.887931418,-24.8673,1,0.020967619,0,0,0
"155","1",-27.60863198,391.53,0.183197938,0.869460833,-25.2332001,1,0.020019075,89.986702,0.0059235,5603.379883
"156","1",-28.49206028,354.36,0.157561437,0.792724913,-25.1753006,1,0.019459443,89.9825974,0.0199188,2900.76001
"157","1",-31.24651367,351.01,0.148122978,0.673513575,-23.6219006,1,0.019002796,0,0,0
"158","1",-35.68701521,468.5,0.197474245,0.809156884,-26.2185001,1,0.01860047,89.9778976,0.0145477,2516.530029
"159","1",-34.98670423,479.87,0.161804972,0.866922291,-28.3668995,1,0.018254763,89.966301,0.0156345,1501
"160","1",-33.22210923,410.4,0.138414537,0.792153996,-30.0543003,1,0.018093104,89.9544983,0.0899859,1855.189941
"161","0",-1.992178046,7.72,0.155625051,0.702072539,-30.8176994,0.064643957,0.01805042,89.9281006,0.230621,1302.75
"162","1",-30.17861688,391.52,0.060352628,0.854260319,-30.6275997,0.985340581,0.017916021,89.9288025,0.203506,1144.98999
"163","1",-30.37536505,496.98,0.14910435,0.882570727,-30.1891994,1,0.017844597,89.9517975,0.132983,1622.589966
"164","1",-29.75351167,429.21,0.082603532,0.863563291,-30.7033997,0.969062448,0.018002424,89.9261017,0.210742,1134.810059
"165","1",-29.9211001,412.2,0.134087025,0.864847162,-30.8274994,0.970597703,0.018075626,89.9259033,0.232369,1277.780029
"166","1",-30.58628552,372.95,0.093155551,0.81238772,-30.8390007,0.991805338,0.017797976,89.9340973,0.234663,1381.689941
"167","0",-29.98771068,199.09,0.154424609,0.632025717,-30.5191002,0.982588297,0.017521927,89.9616013,0.175185,2205.01001
"168","0",-2.980653966,15.44,0.204387561,0.48380829,-30.1573009,0.098836894,0.017579399,89.9763031,0.0836323,1705.609985
"169","0",-1.952940044,7.84,0.262367143,0.700255102,-30.0324993,0.065027556,0.017586925,89.9761963,0.0778661,1858.699951
"170","0",-3.028674007,10.95,0.287730094,0.449315068,-29.9328995,0.101182113,0.01759155,89.9756012,0.0747133,2034.479981
"171","1",-28.81381787,389.14,0.169247165,0.851390245,-28.6046009,1,0.017714037,89.9779968,0.0505801,3375.830078
"172","0",-1.518213377,4.62,0.244619944,0.798701299,-27.5965996,0.055014509,0.017877457,89.9796982,0.0087185,2485.860107
"173","0",-2.253603842,6.19,0.42787163,0.60904685,-27.4941006,0.081966814,0.017896429,89.9803009,0.0083979,2281.090088
"174","1",-22.3219496,275.95,0.150702188,0.526653379,-26.7600994,0.834150474,0.018027395,0,0,0
"175","1",-23.01076977,353.6,0.160195045,0.855288462,-24.9589996,0.921942792,0.018427409,89.9826965,0.0248582,4938.439941
"176","0",-24.22382759,393.62,0.088037682,0.705248717,-24.7665997,0.978084512,0.019155625,89.9832993,0.0448889,3516.280029
"177","1",-27.15581017,468.49,0.139096859,0.892569745,-25.8950996,1,0.020433436,89.9850006,0.0046935,3388.209961
"178","1",-28.50053129,521.89,0.128328143,0.917204775,-26.8731995,1,0.021502269,89.9848022,0.0018311,2419.429932
"179","1",-26.26079046,514.53,0.106726304,0.899461645,-25.8386993,1,0.021532144,89.9849014,0.0001851,2308.669922
"180","1",-26.24094852,462.4,0.160169054,0.840073529,-26.2751007,0.998700207,0.02209686,0,0,0
"181","1",-26.97077653,482.15,0.125997059,0.889329047,-28.3642006,0.950873847,0.023356535,89.983902,0.0013215,3056.949951
"182","1",-27.24823382,405.23,0.163233998,0.859659946,-29.3383999,0.928756644,0.024605571,89.9776993,0.0007599,2605.840088
"183","1",-30.34964137,370.07,0.1121601,0.764287837,-30.1865005,1,0.025583515,89.9700012,0.0018187,1882.619995
"184","1",-31.00166974,428.18,0.165403382,0.830631977,-30.4726009,1,0.026083058,89.9623032,0.002507,1523.589966
"185","1",-31.34448746,470.61,0.110997156,0.875438261,-30.7744999,1,0.026446416,89.9694977,0.0040107,1922.099976
"186","1",-31.86043709,340.32,0.144844051,0.770568876,-31.9743996,0.99643582,0.027263899,89.9039001,0.110919,902.3519897
"187","1",-34.42088777,462.47,0.241552825,0.87923541,-32.5017014,1,0.028487405,89.9401016,0.232744,1846.420044
"188","1",-39.13620047,389.3,0.137062218,0.806344721,-35.3354988,1,0.030021416,89.9876022,0.01067,3228.639893
"189","1",-41.17804708,592.99,0.193119455,0.879003019,-38.2930984,1,0.03166618,89.9863968,0.0136174,4260.149902
"190","1",-38.33655755,428.85,0.171398463,0.862889122,-38.325901,1,0.033148556,89.9837036,0.0650192,2471.26001
"191","1",-37.67857704,369.5,0.184186482,0.824113667,-38.5136986,0.978316246,0.033297493,89.9758987,0.144381,3435.379883
"192","0",-38.09840902,413.75,0.084720381,0.799830816,-38.3240013,0.994113551,0.033501434,0,0,0
"193","1",-39.5161599,403.53,0.159292412,0.776274379,-39.3810997,1,0.033866634,89.9671021,0.194292,1893.430054
"194","1",-39.82930905,419.5,0.145423817,0.841549464,-39.2873993,1,0.034513965,89.9688034,0.0182761,2046.880005
"195","1",-39.14002532,362.42,0.23408702,0.821891728,-38.7103004,1,0.034673273,89.8977966,0.334939,1078.420044
"196","1",-38.72079547,464.64,0.188615193,0.867209022,-38.9539986,0.994013371,0.033821681,89.9208984,0.10812,776.414978
"197","1",-39.33851747,456.29,0.172810052,0.881435052,-39.4146996,0.998067165,0.032791588,89.9355011,0.334432,1206.23999
"198","1",-38.85537877,436.28,0.182878249,0.865361694,-39.2366982,0.990281562,0.031087796,89.9533997,0.273218,1368.979981
"199","1",-37.14702907,409.53,0.236755757,0.86147535,-37.2798996,0.996435867,0.028770015,89.9493027,0.0194798,1196.98999
"200","1",-35.9946616,413.5,0.184218634,0.865900846,-33.2294006,1,0.02672512,89.9835968,0.0011542,2830.429932
"201","1",-30.02495147,380.48,0.141679773,0.85176619,-28.5832005,1,0.02452768,89.955101,0.0022083,1249.680054
"202","1",-26.0147076,397.4,0.130625078,0.828837443,-24.6893997,1,0.021924039,89.9766998,0.0081472,2595.060059
"203","1",-20.13692702,376.59,0.146641756,0.891446932,-20.2726002,0.993307559,0.019474661,89.9261017,0.0323054,817.460022
"204","1",-18.63910296,382.22,0.122213149,0.910313432,-18.2404995,1,0.017540378,89.9477997,0.0123277,1155.26001
"205","1",-18.09714104,438.03,0.115610994,0.932675844,-17.5013008,1,0.016325181,89.9233017,0.081637,810.7410278
"206","1",-16.0086562,378.73,0.14107369,0.925857471,-16.5394001,0.967910329,0.015082659,89.9533997,0.0212893,1292.280029
"207","1",-15.90502977,333.95,0.111933228,0.625572691,-15.0865002,1,0.013854463,89.9740982,0.0265085,2410.070068
"208","1",-13.83787078,387.02,0.141210886,0.932329079,-16.4440002,0.841514875,0.012563834,89.9817963,0.0346701,3139.810059
"209","1",-13.71170712,366.51,0.123249132,0.923003465,-14.3458996,0.95579277,0.011258394,89.9764023,0.0103775,2375.959961
"210","1",-13.01780155,387.13,0.151916596,0.938883579,-13.1613998,0.989089439,0.01015212,89.9557037,0.0034849,1300.550049
"211","1",-12.44870425,314.37,0.151625721,0.906575055,-12.2033997,1,0.009366202,0,0,0
"212","1",-13.30908555,381.88,0.134560904,0.931051639,-12.2305002,1,0.009417104,0,0,0
"213","1",-11.76336936,346.04,0.10802398,0.822332678,-12.1597996,0.967398292,0.00939374,89.9661026,0.0055393,1650.609985
"214","1",-11.62937496,360.33,0.138377208,0.857380734,-11.4639997,1,0.009296833,89.9572983,0.048382,1389.979981
"215","1",-9.767383787,250.18,0.075040885,0.55008394,-10.9289999,0.893712497,0.008335414,89.8665009,0.206161,493.2890015
"216","0",-5.338130539,260.35,0.049801652,0.206491262,-3.8213699,1,0.004488944,89.975502,0.131501,2582.810059
"217","0",-4.41064745,305.85,0.060242974,0.317541278,-4.5785599,0.963326362,0.00304004,89.9698029,0.115063,2139.709961
"218","1",-4.474722237,287.15,0.098221582,0.785895873,-5.0616002,0.884052881,0.002341472,0,0,0
"219","1",-4.767357147,298.09,0.18965976,0.941527727,-2.53565,1,0.001981179,0,0,0
"220","1",-4.795161975,309.33,0.089906309,0.941906702,-2.3761599,1,0.001439013,89.9817963,0.0381486,2850.810059
"221","0",-1.565052581,61.83,0.040005534,0.641274462,-2.7079,0.577958042,0.000766783,0,0,0
"222","0",-1.870537692,22.44,0.072240924,0.782085561,-2.98315,0.627034407,0.001354817,89.9802017,0.0770183,2849.560059
"223","0",-4.596777162,516.3,0.076855607,0.458899864,-3.34565,1,0.002607946,89.981102,0.0899741,1876.060059
"224","0",-7.730314604,569.99,0.074729232,0.157055387,-4.2444601,1,0.005097659,89.9680023,0.0098616,1644.930054
"225","1",-11.38416961,725.48,0.123501782,0.869341677,-10.4405003,1,0.008543107,89.9134979,0.623253,1417.839966
"226","1",-11.81040438,626.57,0.115047294,0.953061908,-11.5157003,1,0.011785311,89.8424988,0.118345,410.9580078
"227","1",-16.09448115,771.08,0.11244653,0.882398713,-13.1318998,1,0.014842837,89.9652023,0.0105999,1519.569946
"228","1",-17.48211519,729.47,0.137120218,0.953870618,-16.6805,1,0.01751151,89.9281006,0.0150969,876.03302
"229","1",-21.57550062,683,0.130737397,0.94204978,-19.4944,1,0.019967439,89.9493027,0.0047239,1183.300049
"230","1",-23.10997101,556.52,0.185659811,0.933856825,-22.6522007,1,0.021788635,89.9806976,0.0021064,3052.159912
"231","1",-25.35345607,474.29,0.154017105,0.890004006,-25.3029995,1,0.02324485,89.9685974,0.0109075,1960.369995
"232","1",-31.0868625,558.96,0.17611876,0.896486332,-27.9095993,1,0.024909857,89.9723969,0.0027539,1752.52002
"233","1",-31.51955215,594.48,0.147111001,0.897793029,-30.7653008,1,0.026059603,89.9610977,0.004946,1236.310059
"234","1",-40.31527896,656.96,0.140183,0.546060643,-32.8605003,1,0.025560735,0,0,0
